Time	Amplitude	Beam	Grupo	UpperThreshold	LowerThreshold
33.51	1.54130876222133	1.0	1		
33.525	1.53902959346916	1.0	1		
33.54	1.53719356106801	1.0	1		
33.555	1.53535752866685	1.0	1		
33.57	1.53491721616962	1.0	1		
33.585	1.53483131991694	1.0	1		
33.6	1.53558079673354	1.0	1		
33.615	1.54187269724276	1.0	1		
33.63	1.54816459775198	1.0	1		
33.645	1.55026240037497	1.0	1		
33.66	1.54752445732062	1.0	1		
33.675	1.54478651426627	1.0	1		
33.69	1.54645238005402	1.0	1		
33.705	1.54923327123471	1.0	1		
33.72	1.5515963955178	1.0	1		
33.735	1.55119912534913	1.0	1		
33.75	1.55080185518046	1.0	1		
33.765	1.55220671845923	1.0	1		
33.78	1.555685516693	1.0	1		
33.795	1.55916431492676	1.0	1		
33.81	1.55873394181978	1.0	1		
33.825	1.55731665365047	1.0	1		
33.84	1.55598151652686	1.0	1		
33.855	1.55518697618952	1.0	1		
33.87	1.55439243585218	1.0	1		
33.885	1.55560672251775	1.0	1		
33.9	1.55912846887786	1.0	1		
33.915	1.56265021523797	1.0	1		
33.93	1.56112823468798	1.0	1		
33.945	1.5583366064757	1.0	1		
33.96	1.55603678959217	1.0	1		
33.975	1.55696017430855	1.0	1		
33.99	1.55788355902492	1.0	1		
34.005	1.55722627863005	1.0	1		
34.02	1.55475676136534	1.0	1		
34.035	1.55228724410063	1.0	1		
34.05	1.55592867298804	1.0	1		
34.065	1.56110392221235	1.0	1		
34.08	1.56487983113726	1.0	1		
34.095	1.559522052376	1.0	1		
34.11	1.55416427361473	1.0	1		
34.125	1.55020348341704	1.0	1		
34.14	1.54784133646818	1.0	1		
34.155	1.54547918951933	1.0	1		
34.17	1.54772010992313	1.0	1		
34.185	1.55111301190421	1.0	1		
34.2	1.55451593414307	1.0	1		
34.215	1.55798399534525	1.0	1		
34.23	1.56145205654743	1.0	1		
34.245	1.56311073154416	1.0	1		
34.26	1.56270272434391	1.0	1		
34.275	1.56229471714365	1.0	1		
34.29	1.56110476196652	1.0	1		
34.305	1.55971968489196	1.0	1		
34.32	1.55807891293879	1.0	1		
34.335	1.55478264424198	1.0	1		
34.35	1.55148637554517	1.0	1		
34.365	1.54860151502118	1.0	1		
34.38	1.5461856829144	1.0	1		
34.395	1.54376985080761	1.0	1		
34.41	1.54233417446681	1.0	1		
34.425	1.5411423639608	1.0	1		
34.44	1.54081401840464	1.0	1		
34.455	1.54605368981846	1.0	1		
34.47	1.55129336123228	1.0	1		
34.485	1.55445886589436	1.0	1		
34.5	1.55526414326329	1.0	1		
34.515	1.55606942063221	1.0	1		
34.53	1.55664242023353	1.0	1		
34.545	1.55715779774964	1.0	1		
34.56	1.55713795788803	1.0	1		
34.575	1.55368063371744	1.0	1		
34.59	1.55022330954684	1.0	1		
34.605	1.54956614591945	1.0	1		
34.62	1.55208934834209	1.0	1		
34.635	1.55461255076472	1.0	1		
34.65	1.55711853738143	1.0	1		
34.665	1.5596202657409	1.0	1		
34.68	1.56171120371305	1.0	1		
34.695	1.56117435213377	1.0	1		
34.71	1.56063750055448	1.0	1		
34.725	1.56201793275658	1.0	1		
34.74	1.56557189021145	1.0	1		
34.755	1.56912584766631	1.0	1		
34.77	1.56620288503004	1.0	1		
34.785	1.56168259473246	1.0	1		
34.8	1.55823143329207	1.0	1		
34.815	1.5615921241784	1.0	1		
34.83	1.56495281506472	1.0	1		
34.845	1.57024781516638	1.0	1		
34.86	1.57773152618162	1.0	1		
34.875	1.58521523719685	1.0	1		
34.89	1.58152146921677	1.0	1		
34.905	1.57507925026535	1.0	1		
34.92	1.5693985257007	1.0	1		
34.935	1.56855030020543	1.0	1		
34.95	1.56770207471016	1.0	1		
34.965	1.56822535107957	1.0	1		
34.98	1.57029759817561	1.0	1		
34.995	1.57236984527165	1.0	1		
35.01	1.57377812359882	1.0	1		
35.025	1.57502361926276	1.0	1		
35.04	1.57581886129862	1.0	1		
35.055	1.57376808826575	1.0	1		
35.07	1.57171731523288	1.0	1		
35.085	1.57149366804093	1.0	1		
35.1	1.57332970044209	1.0	1		
35.115	1.57516573284324	1.0	1		
35.13	1.57777828467829	1.0	1		
35.145	1.58058064992215	1.0	1		
35.16	1.58179510818108	1.0	1		
35.175	1.57301221634398	1.0	1		
35.19	1.56422932450688	1.0	1		
35.205	1.56242370266243	1.0	1		
35.22	1.56846865144518	1.0	1		
35.235	1.57451360022793	1.0	1		
35.25	1.57382479622217	1.0	1		
35.265	1.57149486036808	1.0	1		
35.28	1.57048359043724	1.0	1		
35.295	1.57774182378917	1.0	1		
35.31	1.5850000571411	1.0	1		
35.325	1.59360354674322	1.0	1		
35.34	1.60371783049695	1.0	1		
35.355	1.61383211425068	1.0	1		
35.37	1.61108435781263	1.0	1		
35.385	1.60521120153525	1.0	1		
35.4	1.60027447476146	1.0	1		
35.415	1.60118712244625	1.0	1		
35.43	1.60209977013103	1.0	1		
35.445	1.60424257542916	1.0	1		
35.46	1.60776432178927	1.0	1		
35.475	1.61128606814938	1.0	1		
35.49	1.60682162543704	1.0	1		
35.505	1.60042235461196	1.0	1		
35.52	1.59585917673546	1.0	1		
35.535	1.60272013991872	1.0	1		
35.55	1.60958110310198	1.0	1		
35.565	1.61355364845897	1.0	1		
35.58	1.61429450363838	1.0	1		
35.595	1.6150353588178	1.0	1		
35.61	1.62135422846896	1.0	1		
35.625	1.62902046902115	1.0	1		
35.64	1.63576779919712	1.0	1		
35.655	1.63682002829252	1.0	1		
35.67	1.63787225738792	1.0	1		
35.685	1.63563755678055	1.0	1		
35.7	1.62973218940841	1.0	1		
35.715	1.62382682203628	1.0	1		
35.73	1.62053469301979	1.0	1		
35.745	1.61787190918654	1.0	1		
35.76	1.61653525498735	1.0	1		
35.775	1.62338548113903	1.0	1		
35.79	1.6302357072907	1.0	1		
35.805	1.6324248388714	1.0	1		
35.82	1.6294184700274	1.0	1		
35.835	1.62641210118341	1.0	1		
35.85	1.62356157867623	1.0	1		
35.865	1.62074847640078	1.0	1		
35.88	1.61787830637152	1.0	1		
35.895	1.61465719689581	1.0	1		
35.91	1.6114360874201	1.0	1		
35.925	1.60914506954301	1.0	1		
35.94	1.60788883684749	1.0	1		
35.955	1.60663260415196	1.0	1		
35.97	1.60247421536587	1.0	1		
35.985	1.59762107708914	1.0	1		
36.0	1.59330888205171	1.0	1		
36.015	1.59231033811424	1.0	1		
36.03	1.59131179417677	1.0	1		
36.045	1.58972310134854	1.0	1		
36.06	1.58747906174712	1.0	1		
36.075	1.58523502214571	1.0	1		
36.09	1.58333770955209	1.0	1		
36.105	1.58152315121411	1.0	1		
36.12	1.58024680377447	1.0	1		
36.135	1.58225462868099	1.0	1		
36.15	1.58426245358752	1.0	1		
36.165	1.58299070004268	1.0	1		
36.18	1.57808387660802	1.0	1		
36.195	1.57317705317335	1.0	1		
36.21	1.57206041721239	1.0	1		
36.225	1.57184567658068	1.0	1		
36.24	1.57170981220365	1.0	1		
36.255	1.5720533972144	1.0	1		
36.27	1.57239698222514	1.0	1		
36.285	1.5741933649414	1.0	1		
36.3	1.57759700395407	1.0	1		
36.315	1.58100064296673	1.0	1		
36.33	1.58054247382756	1.0	1		
36.345	1.57916813378459	1.0	1		
36.36	1.57757007830223	1.0	1		
36.375	1.57461739461616	1.0	1		
36.39	1.5716647109301	1.0	1		
36.405	1.57306450963979	1.0	1		
36.42	1.57927051389632	1.0	1		
36.435	1.58547651815285	1.0	1		
36.45	1.58343344132043	1.0	1		
36.465	1.57943926557055	1.0	1		
36.48	1.57636886215654	1.0	1		
36.495	1.57887059051601	1.0	1		
36.51	1.58137231887548	1.0	1		
36.525	1.58402216708917	1.0	1		
36.54	1.58683526936462	1.0	1		
36.555	1.58964837164008	1.0	1		
36.57	1.58444220445555	1.0	1		
36.585	1.5773450265774	1.0	1		
36.6	1.57082691412228	1.0	1		
36.615	1.56778833418353	1.0	1		
36.63	1.56474975424478	1.0	1		
36.645	1.5642879266543	1.0	1		
36.66	1.56666081063475	1.0	1		
36.675	1.56903369461518	1.0	1		
36.69	1.57015474503395	1.0	1		
36.705	1.57098149646605	1.0	1		
36.72	1.57099827957263	1.0	1		
36.735	1.56616661535907	1.0	1		
36.75	1.56133495114551	1.0	1		
36.765	1.55927704052271	1.0	1		
36.78	1.5602648474286	1.0	1		
36.795	1.56125265433448	1.0	1		
36.81	1.56049210066739	1.0	1		
36.825	1.55932176422455	1.0	1		
36.84	1.5584104778143	1.0	1		
36.855	1.55904396267786	1.0	1		
36.87	1.55967744754142	1.0	1		
36.885	1.55946569528089	1.0	1		
36.9	1.55832756993281	1.0	1		
36.915	1.55718944458472	1.0	1		
36.93	1.56796618347435	1.0	1		
36.945	1.58152705436709	1.0	1		
36.96	1.59136123317851	1.0	1		
36.975	1.5790565949813	1.0	1		
36.99	1.56675195678409	1.0	1		
37.005	1.56076461039533	1.0	1		
37.02	1.5616879951117	1.0	1		
37.035	1.56261137982807	1.0	1		
37.05	1.5627423040866	1.0	1		
37.065	1.56268861892867	1.0	1		
37.08	1.56401001449868	1.0	1		
37.095	1.57346933932569	1.0	1		
37.11	1.58292866415269	1.0	1		
37.125	1.5844887719779	1.0	1		
37.14	1.57742380519451	1.0	1		
37.155	1.57035883841112	1.0	1		
37.17	1.5699508934627	1.0	1		
37.185	1.57108901881079	1.0	1		
37.2	1.5718363289922	1.0	1		
37.215	1.57027945941227	1.0	1		
37.23	1.56872258983235	1.0	1		
37.245	1.56923622032176	1.0	1		
37.26	1.57200637447087	1.0	1		
37.275	1.57477652861998	1.0	1		
37.29	1.57749437235679	1.0	1		
37.305	1.58020010431639	1.0	1		
37.32	1.58296988054009	1.0	1		
37.335	1.5861158307947	1.0	1		
37.35	1.58926178104931	1.0	1		
37.365	1.59306085928128	1.0	1		
37.38	1.59757041254728	1.0	1		
37.395	1.60207996581327	1.0	1		
37.41	1.60138163451167	1.0	1		
37.425	1.599481179921	1.0	1		
37.44	1.59861969798317	1.0	1		
37.455	1.60383789533382	1.0	1		
37.47	1.60905609268447	1.0	1		
37.485	1.61165922660137	1.0	1		
37.5	1.61142301190649	1.0	1		
37.515	1.6111867972116	1.0	1		
37.53	1.61449433217003	1.0	1		
37.545	1.61861735229894	1.0	1		
37.56	1.62177981896531	1.0	1		
37.575	1.61934251279535	1.0	1		
37.59	1.6169052066254	1.0	1		
37.605	1.61257167544648	1.0	1		
37.62	1.60618314165299	1.0	1		
37.635	1.5997946078595	1.0	1		
37.65	1.59881209206258	1.0	1		
37.665	1.59906978082064	1.0	1		
37.68	1.59974540724762	1.0	1		
37.695	1.60284840937589	1.0	1		
37.71	1.60595141150415	1.0	1		
37.725	1.60653740331082	1.0	1		
37.74	1.60440073402527	1.0	1		
37.755	1.60226406473972	1.0	1		
37.77	1.59738350871711	1.0	1		
37.785	1.59187541151365	1.0	1		
37.8	1.58776434919689	1.0	1		
37.815	1.59173705088359	1.0	1		
37.83	1.5957097525703	1.0	1		
37.845	1.59542311891165	1.0	1		
37.86	1.59053776954015	1.0	1		
37.875	1.58565242016866	1.0	1		
37.89	1.58408960667909	1.0	1		
37.905	1.58328432931016	1.0	1		
37.92	1.58341230710753	1.0	1		
37.935	1.58892040431099	1.0	1		
37.95	1.59442850151446	1.0	1		
37.965	1.59158534761179	1.0	1		
37.98	1.57974240177277	1.0	1		
37.995	1.56789945593374	1.0	1		
38.01	1.57270497822149	1.0	1		
38.025	1.58129460349005	1.0	1		
38.04	1.58820924347339	1.0	1		
38.055	1.58550351151379	1.0	1		
38.07	1.58279777955419	1.0	1		
38.085	1.58042828454063	1.0	1		
38.1	1.57842045963411	1.0	1		
38.115	1.57641263472758	1.0	1		
38.13	1.57857150478564	1.0	1		
38.145	1.5816745069139	1.0	1		
38.16	1.58345821026053	1.0	1		
38.175	1.57769242429901	1.0	1		
38.19	1.57192663833749	1.0	1		
38.205	1.57340991066581	1.0	1		
38.22	1.58267596892427	1.0	1		
38.235	1.59194202718273	1.0	1		
38.25	1.58680897410872	1.0	1		
38.265	1.57842335244029	1.0	1		
38.28	1.57124581724891	1.0	1		
38.295	1.5709559173961	1.0	1		
38.31	1.57066601754328	1.0	1		
38.325	1.57060416623489	1.0	1		
38.34	1.57078669577185	1.0	1		
38.355	1.5709692253088	1.0	1		
38.37	1.56769889399462	1.0	1		
38.385	1.56365103308681	1.0	1		
38.4	1.56125222031577	1.0	1		
38.415	1.5682205538149	1.0	1		
38.43	1.57518888731401	1.0	1		
38.445	1.57838039747218	1.0	1		
38.46	1.57753217197691	1.0	1		
38.475	1.57668394648163	1.0	1		
38.49	1.57612508574029	1.0	1		
38.505	1.57563118228735	1.0	1		
38.52	1.57430050443584	1.0	1		
38.535	1.56823408158991	1.0	1		
38.55	1.56216765874399	1.0	1		
38.565	1.55521843153608	1.0	1		
38.58	1.54732671332059	1.0	1		
38.595	1.5394349951051	1.0	1		
38.61	1.54591451819791	1.0	1		
38.625	1.5556100577198	1.0	1		
38.64	1.56353464852535	1.0	1		
38.655	1.5614731384609	1.0	1		
38.67	1.55941162839645	1.0	1		
38.685	1.55802585696971	1.0	1		
38.7	1.55736016101139	1.0	1		
38.715	1.55669446505308	1.0	1		
38.73	1.55818832296714	1.0	1		
38.745	1.56016393677891	1.0	1		
38.76	1.56234071919441	1.0	1		
38.775	1.5656477249228	1.0	1		
38.79	1.5689547306512	1.0	1		
38.805	1.56553424159662	1.0	1		
38.82	1.55495826548471	1.0	1		
38.835	1.54438228937279	1.0	1		
38.85	1.54250217325482	1.0	1		
38.865	1.54255585841275	1.0	1		
38.88	1.5432621109748	1.0	1		
38.895	1.54762134579859	1.0	1		
38.91	1.55198058062239	1.0	1		
38.925	1.55482427729259	1.0	1		
38.94	1.55605903592494	1.0	1		
38.955	1.5572937945573	1.0	1		
38.97	1.56715907588514	1.0	1		
38.985	1.57893759953466	1.0	1		
39.0	1.58827246107177	1.0	1		
39.015	1.58397764843749	1.0	1		
39.03	1.57968283580321	1.0	1		
39.045	1.57485107823843	1.0	1		
39.06	1.56945035135082	1.0	1		
39.075	1.56404962446321	1.0	1		
39.09	1.56542887291572	1.0	1		
39.105	1.56830639738069	1.0	1		
39.12	1.57036358669706	1.0	1		
39.135	1.56786185833759	1.0	1		
39.15	1.56536012997812	1.0	1		
39.165	1.56587967009109	1.0	1		
39.18	1.56959468301975	1.0	1		
39.195	1.5733096959484	1.0	1		
39.21	1.57477222503183	1.0	1		
39.225	1.57573855787455	1.0	1		
39.24	1.57704815611934	1.0	1		
39.255	1.58025852856346	1.0	1		
39.27	1.58346890100759	1.0	1		
39.285	1.58526903565552	1.0	1		
39.3	1.5855804095715	1.0	1		
39.315	1.58589178348749	1.0	1		
39.33	1.58489139303528	1.0	1		
39.345	1.583602949245	1.0	1		
39.36	1.58234251194963	1.0	1		
39.375	1.5812365976963	1.0	1		
39.39	1.58013068344298	1.0	1		
39.405	1.57802096906783	1.0	1		
39.42	1.57485354475005	1.0	1		
39.435	1.57168612043227	1.0	1		
39.45	1.57442940788723	1.0	1		
39.465	1.57846653176346	1.0	1		
39.48	1.58134527868203	1.0	1		
39.495	1.57785574341668	1.0	1		
39.51	1.57436620815132	1.0	1		
39.525	1.57480153412604	1.0	1		
39.54	1.57936477254996	1.0	1		
39.555	1.58392801097388	1.0	1		
39.57	1.57809092636672	1.0	1		
39.585	1.56998446751952	1.0	1		
39.6	1.56373439327073	1.0	1		
39.615	1.56765340979951	1.0	1		
39.63	1.57157242632829	1.0	1		
39.645	1.5747738134293	1.0	1		
39.66	1.57722185663084	1.0	1		
39.675	1.57966989983237	1.0	1		
39.69	1.57705591982608	1.0	1		
39.705	1.57334090689742	1.0	1		
39.72	1.56958433124542	1.0	1		
39.735	1.56560089252712	1.0	1		
39.75	1.56161745380883	1.0	1		
39.765	1.56159262632745	1.0	1		
39.78	1.56571564645636	1.0	1		
39.795	1.56983866658527	1.0	1		
39.81	1.57400580610642	1.0	1		
39.825	1.57818251139326	1.0	1		
39.84	1.58189397535818	1.0	1		
39.855	1.5830750488326	1.0	1		
39.87	1.58425612230703	1.0	1		
39.885	1.58341138425998	1.0	1		
39.9	1.58044796354233	1.0	1		
39.915	1.57748454282467	1.0	1		
39.93	1.5783087206935	1.0	1		
39.945	1.57995148652611	1.0	1		
39.96	1.58026457168594	1.0	1		
39.975	1.57337139740792	1.0	1		
39.99	1.5664782231299	1.0	1		
40.005	1.56668742806437	1.0	1		
40.02	1.57431072049021	1.0	1		
40.035	1.58193401291606	1.0	1		
40.05	1.57796719729061	1.0	1		
40.065	1.57150350427602	1.0	1		
40.08	1.56670732279047	1.0	1		
40.095	1.57091623917206	1.0	1		
40.11	1.57512515555366	1.0	1		
40.125	1.57571638785256	1.0	1		
40.14	1.5725382265032	1.0	1		
40.155	1.56936006515383	1.0	1		
40.17	1.57365081360135	1.0	1		
40.185	1.5795454439419	1.0	1		
40.2	1.58427066750722	1.0	1		
40.215	1.5827030608957	1.0	1		
40.23	1.58113545428419	1.0	1		
40.245	1.57905730908261	1.0	1		
40.26	1.57644821040729	1.0	1		
40.275	1.57383911173196	1.0	1		
40.29	1.57319337421699	1.0	1		
40.305	1.57296789655369	1.0	1		
40.32	1.5732554560885	1.0	1		
40.335	1.57629403602725	1.0	1		
40.35	1.57933261596601	1.0	1		
40.365	1.57970016419528	1.0	1		
40.38	1.57729506912008	1.0	1		
40.395	1.57488997404488	1.0	1		
40.41	1.57997112609712	1.0	1		
40.425	1.58664955974342	1.0	1		
40.44	1.59256799576327	1.0	1		
40.455	1.59442550222759	1.0	1		
40.47	1.59628300869192	1.0	1		
40.485	1.59179142607115	1.0	1		
40.5	1.58072154650629	1.0	1		
40.515	1.56965166694144	1.0	1		
40.53	1.56846286762777	1.0	1		
40.545	1.56937551531255	1.0	1		
40.56	1.56960400290078	1.0	1		
40.575	1.56618962685653	1.0	1		
40.59	1.56277525081227	1.0	1		
40.605	1.56162528798644	1.0	1		
40.62	1.56281709849246	1.0	1		
40.635	1.56400890899847	1.0	1		
40.65	1.56147992386049	1.0	1		
40.665	1.55816218110051	1.0	1		
40.68	1.55609421310807	1.0	1		
40.695	1.560657451532	1.0	1		
40.71	1.56522068995592	1.0	1		
40.725	1.56563119549143	1.0	1		
40.74	1.56175512708899	1.0	1		
40.755	1.55787905868655	1.0	1		
40.77	1.55668880044387	1.0	1		
40.785	1.5560660526119	1.0	1		
40.8	1.5553562114116	1.0	1		
40.815	1.55418587496876	1.0	1		
40.83	1.55301553852592	1.0	1		
40.845	1.55343172144159	1.0	1		
40.86	1.55548249447445	1.0	1		
40.875	1.55753326750732	1.0	1		
40.89	1.55938892072258	1.0	1		
40.905	1.56120347906056	1.0	1		
40.92	1.56333660625552	1.0	1		
40.935	1.56714825246845	1.0	1		
40.95	1.57095989868137	1.0	1		
40.965	1.57676716444063	1.0	1		
40.98	1.58462667156136	1.0	1		
40.995	1.59248617868209	1.0	1		
41.01	1.58743386258492	1.0	1		
41.025	1.57967098874846	1.0	1		
41.04	1.57313974773914	1.0	1		
41.055	1.57307532554963	1.0	1		
41.07	1.57301090336012	1.0	1		
41.085	1.57369886010968	1.0	1		
41.1	1.57515909640533	1.0	1		
41.115	1.57661933270098	1.0	1		
41.13	1.57835482196433	1.0	1		
41.145	1.58014790623914	1.0	1		
41.16	1.58117607567829	1.0	1		
41.175	1.57820191792905	1.0	1		
41.19	1.57522776017981	1.0	1		
41.205	1.57495837004901	1.0	1		
41.22	1.57746009840848	1.0	1		
41.235	1.57996182676795	1.0	1		
41.25	1.58368068376998	1.0	1		
41.265	1.58765338545668	1.0	1		
41.28	1.59024729967348	1.0	1		
41.295	1.5856518501548	1.0	1		
41.31	1.58105640063612	1.0	1		
41.325	1.57818620991378	1.0	1		
41.34	1.57708029566045	1.0	1		
41.355	1.57597438140712	1.0	1		
41.37	1.57704631462729	1.0	1		
41.385	1.57857097311246	1.0	1		
41.4	1.57890344694319	1.0	1		
41.415	1.5730410276974	1.0	1		
41.43	1.56717860845161	1.0	1		
41.445	1.56412703667807	1.0	1		
41.46	1.56394450714112	1.0	1		
41.475	1.56376197760416	1.0	1		
41.49	1.56421983018257	1.0	1		
41.505	1.56481036691979	1.0	1		
41.52	1.56612732463021	1.0	1		
41.535	1.57120594057025	1.0	1		
41.55	1.57628455651029	1.0	1		
41.565	1.57683710003733	1.0	1		
41.58	1.57277850209794	1.0	1		
41.595	1.56871990415854	1.0	1		
41.61	1.56363789606492	1.0	1		
41.625	1.55834453949317	1.0	1		
41.64	1.55374658881104	1.0	1		
41.655	1.55273730784198	1.0	1		
41.67	1.55172802687293	1.0	1		
41.685	1.54934526828536	1.0	1		
41.7	1.54556583316719	1.0	1		
41.715	1.54178639804903	1.0	1		
41.73	1.54138167042829	1.0	1		
41.745	1.5416715702811	1.0	1		
41.76	1.54205935223092	1.0	1		
41.775	1.54295052585253	1.0	1		
41.79	1.54384169947415	1.0	1		
41.805	1.54360854285364	1.0	1		
41.82	1.54223420281068	1.0	1		
41.835	1.54085986276771	1.0	1		
41.85	1.54625656344348	1.0	1		
41.865	1.55304236740565	1.0	1		
41.88	1.55910772236778	1.0	1		
41.895	1.56148060634822	1.0	1		
41.91	1.56385349032866	1.0	1		
41.925	1.56929319547756	1.0	1		
41.94	1.57783987261978	1.0	1		
41.955	1.586386549762	1.0	1		
41.97	1.58471745424377	1.0	1		
41.985	1.58095949318878	1.0	1		
42.0	1.57773770382177	1.0	1		
42.015	1.57725453740042	1.0	1		
42.03	1.57677137097906	1.0	1		
42.045	1.57538063835569	1.0	1		
42.06	1.57307217656476	1.0	1		
42.075	1.57076371477384	1.0	1		
42.09	1.57402982140467	1.0	1		
42.105	1.57843200435481	1.0	1		
42.12	1.58179756526897	1.0	1		
42.135	1.57988637364672	1.0	1		
42.15	1.57797518202446	1.0	1		
42.165	1.5766998844432	1.0	1		
42.18	1.57606639957965	1.0	1		
42.195	1.57543291471609	1.0	1		
42.21	1.57647720429869	1.0	1		
42.225	1.57786228137325	1.0	1		
42.24	1.57913243940124	1.0	1		
42.255	1.57981960942272	1.0	1		
42.27	1.58050677944421	1.0	1		
42.285	1.57905448143012	1.0	1		
42.3	1.57544683881733	1.0	1		
42.315	1.57183919620453	1.0	1		
42.33	1.57077641972285	1.0	1		
42.345	1.57022883111198	1.0	1		
42.36	1.56984613224673	1.0	1		
42.375	1.57029708757333	1.0	1		
42.39	1.57074804289993	1.0	1		
42.405	1.57008543012943	1.0	1		
42.42	1.5683030828862	1.0	1		
42.435	1.56652073564297	1.0	1		
42.45	1.56634657635544	1.0	1		
42.465	1.56649689479764	1.0	1		
42.48	1.56582398502434	1.0	1		
42.495	1.56100305784236	1.0	1		
42.51	1.55618213066038	1.0	1		
42.525	1.55420668138773	1.0	1		
42.54	1.55508711797776	1.0	1		
42.555	1.55596755456778	1.0	1		
42.57	1.55247662445159	1.0	1		
42.585	1.54810665259621	1.0	1		
42.6	1.54489031628327	1.0	1		
42.615	1.54746720386384	1.0	1		
42.63	1.55004409144441	1.0	1		
42.645	1.55122104336894	1.0	1		
42.66	1.55099556570564	1.0	1		
42.675	1.55077008804234	1.0	1		
42.69	1.55329054821021	1.0	1		
42.705	1.55636133924372	1.0	1		
42.72	1.55789974908162	1.0	1		
42.735	1.55176890404618	1.0	1		
42.75	1.54563805901074	1.0	1		
42.765	1.54721138576827	1.0	1		
42.78	1.55648818105831	1.0	1		
42.795	1.56576497634836	1.0	1		
42.81	1.5659938821485	1.0	1		
42.825	1.5644155385054	1.0	1		
42.84	1.56360105493399	1.0	1		
42.855	1.5665966867464	1.0	1		
42.87	1.56959231855881	1.0	1		
42.885	1.57394751760101	1.0	1		
42.9	1.5796596184046	1.0	1		
42.915	1.58537171920819	1.0	1		
42.93	1.5856305488329	1.0	1		
42.945	1.5848037974008	1.0	1		
42.96	1.58384578310318	1.0	1		
42.975	1.58223522836533	1.0	1		
42.99	1.58062467362747	1.0	1		
43.005	1.57801903974215	1.0	1		
43.02	1.57442213416094	1.0	1		
43.035	1.57082522857973	1.0	1		
43.05	1.56997888672313	1.0	1		
43.065	1.56967824983873	1.0	1		
43.08	1.56985003671666	1.0	1		
43.095	1.57236250210772	1.0	1		
43.11	1.57487496749877	1.0	1		
43.125	1.57706440315654	1.0	1		
43.14	1.57893264665245	1.0	1		
43.155	1.58080089014836	1.0	1		
43.17	1.57784622530314	1.0	1		
43.185	1.57393794580594	1.0	1		
43.2	1.57107478672876	1.0	1		
43.215	1.5733725114881	1.0	1		
43.23	1.57567023624744	1.0	1		
43.245	1.57717041097387	1.0	1		
43.26	1.57787905505852	1.0	1		
43.275	1.57858769914318	1.0	1		
43.29	1.57501787439803	1.0	1		
43.305	1.5706049544163	1.0	1		
43.32	1.56854192802948	1.0	1		
43.335	1.57804420098283	1.0	1		
43.35	1.58754647393617	1.0	1		
43.365	1.59016076946034	1.0	1		
43.38	1.58595185307875	1.0	1		
43.395	1.58174293669715	1.0	1		
43.41	1.57743530016637	1.0	1		
43.425	1.57310827643734	1.0	1		
43.44	1.56951762864438	1.0	1		
43.455	1.56953910270755	1.0	1		
43.47	1.56956057677072	1.0	1		
43.485	1.56885319974632	1.0	1		
43.5	1.56742517454542	1.0	1		
43.515	1.56599714934453	1.0	1		
43.53	1.56320422772492	1.0	1		
43.545	1.56014417372299	1.0	1		
43.56	1.55840414176944	1.0	1		
43.575	1.56311769863556	1.0	1		
43.59	1.56783125550168	1.0	1		
43.605	1.57031299356039	1.0	1		
43.62	1.57059215638162	1.0	1		
43.635	1.57087131920285	1.0	1		
43.65	1.57241731124274	1.0	1		
43.665	1.57421039551755	1.0	1		
43.68	1.57660497652929	1.0	1		
43.695	1.5819305441958	1.0	1		
43.71	1.5872561118623	1.0	1		
43.725	1.58774608509817	1.0	1		
43.74	1.58347274652707	1.0	1		
43.755	1.57919940795596	1.0	1		
43.77	1.58388872757687	1.0	1		
43.785	1.59032020949671	1.0	1		
43.8	1.59612837613336	1.0	1		
43.815	1.59890926731406	1.0	1		
43.83	1.60169015849476	1.0	1		
43.845	1.60186693250961	1.0	1		
43.86	1.59948331149759	1.0	1		
43.875	1.59709969048556	1.0	1		
43.89	1.59777425039154	1.0	1		
43.905	1.59904122011866	1.0	1		
43.92	1.59985596732493	1.0	1		
43.935	1.59848162728196	1.0	1		
43.95	1.59710728723899	1.0	1		
43.965	1.59303971031541	1.0	1		
43.98	1.58632906557434	1.0	1		
43.995	1.57961842083328	1.0	1		
44.01	1.57848757300778	1.0	1		
44.025	1.57843388784985	1.0	1		
44.04	1.57843365913478	1.0	1		
44.055	1.57869134789284	1.0	1		
44.07	1.57894903665089	1.0	1		
44.085	1.57943453384461	1.0	1		
44.1	1.58014317792927	1.0	1		
44.115	1.58085182201393	1.0	1		
44.13	1.5803358275609	1.0	1		
44.145	1.5795842353499	1.0	1		
44.16	1.57820974976131	1.0	1		
44.175	1.57383977790593	1.0	1		
44.19	1.56946980605055	1.0	1		
44.205	1.56755918617069	1.0	1		
44.22	1.56805308962363	1.0	1		
44.235	1.56854699307658	1.0	1		
44.25	1.56750924450086	1.0	1		
44.265	1.56617785258423	1.0	1		
44.28	1.56426820891965	1.0	1		
44.295	1.55958686314828	1.0	1		
44.31	1.55490551737692	1.0	1		
44.325	1.55069693445529	1.0	1		
44.34	1.54694971043188	1.0	1		
44.355	1.54320248640847	1.0	1		
44.37	1.54481001824281	1.0	1		
44.385	1.5474405909813	1.0	1		
44.4	1.55046328478473	1.0	1		
44.415	1.55535937118781	1.0	1		
44.43	1.56025545759089	1.0	1		
44.445	1.56250271279868	1.0	1		
44.46	1.56216986481952	1.0	1		
44.475	1.56183701684036	1.0	1		
44.49	1.56333518078814	1.0	1		
44.505	1.56518195022088	1.0	1		
44.52	1.56727841744563	1.0	1		
